Container is store 7493 shapes:
Rectangle: x upper left = 0  y upper left= 0 x lower right = 0 y lower right = -11, Perimeter = 0.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 14 y lower right = -4, Perimeter = 28.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 27 y lower right = -5, Perimeter = 28.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 23 y lower right = -9, Perimeter = 28.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 30 y lower right = 0, Perimeter = 28.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 26 y lower right = -2, Perimeter = 28.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 16 y lower right = -12, Perimeter = 28.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 15 y lower right = -16, Perimeter = 28.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 21 y lower right = -19, Perimeter = 28.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 33 y lower right = -1, Perimeter = 28.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 24 y lower right = -13, Perimeter = 28.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 26 y lower right = -1, Perimeter = 28.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 27 y lower right = -16, Perimeter = 28.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 26 y lower right = -11, Perimeter = 28.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 16 y lower right = -10, Perimeter = 28.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 31 y lower right = -10, Perimeter = 28.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 31 y lower right = -18, Perimeter = 28.0
Rectangle: x upper left = 4  y upper left= 0 x lower right = 18 y lower right = -2, Perimeter = 28.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 20 y lower right = -17, Perimeter = 28.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 29 y lower right = -16, Perimeter = 28.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 31 y lower right = -6, Perimeter = 28.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 22 y lower right = -20, Perimeter = 28.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 14 y lower right = -16, Perimeter = 28.0
Rectangle: x upper left = 4  y upper left= 0 x lower right = 18 y lower right = -13, Perimeter = 28.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 27 y lower right = -3, Perimeter = 28.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 28 y lower right = -8, Perimeter = 28.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 21 y lower right = -6, Perimeter = 28.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 25 y lower right = -2, Perimeter = 28.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 21 y lower right = 0, Perimeter = 28.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 24 y lower right = -20, Perimeter = 28.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 26 y lower right = -19, Perimeter = 28.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 19 y lower right = -3, Perimeter = 28.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 31 y lower right = -8, Perimeter = 28.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 21 y lower right = -11, Perimeter = 28.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 16 y lower right = -15, Perimeter = 28.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 25 y lower right = -7, Perimeter = 28.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 29 y lower right = 0, Perimeter = 28.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 16 y lower right = -2, Perimeter = 28.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 25 y lower right = -3, Perimeter = 28.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 31 y lower right = -7, Perimeter = 28.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 27 y lower right = -10, Perimeter = 28.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 27 y lower right = -19, Perimeter = 28.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 22 y lower right = -16, Perimeter = 28.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 23 y lower right = -18, Perimeter = 28.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 20 y lower right = -10, Perimeter = 28.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 16 y lower right = -6, Perimeter = 28.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 24 y lower right = -14, Perimeter = 28.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 22 y lower right = -16, Perimeter = 28.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 25 y lower right = -6, Perimeter = 28.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 19 y lower right = -12, Perimeter = 28.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 26 y lower right = -12, Perimeter = 28.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 23 y lower right = -13, Perimeter = 28.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 28 y lower right = -1, Perimeter = 28.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 21 y lower right = -13, Perimeter = 28.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 23 y lower right = -18, Perimeter = 28.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 27 y lower right = -8, Perimeter = 28.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 20 y lower right = -3, Perimeter = 28.0
Rectangle: x upper left = 20  y upper left= 0 x lower right = 34 y lower right = -9, Perimeter = 28.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 33 y lower right = -20, Perimeter = 28.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 15 y lower right = -20, Perimeter = 28.0
Rectangle: x upper left = 20  y upper left= 0 x lower right = 34 y lower right = -12, Perimeter = 28.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 21 y lower right = -20, Perimeter = 28.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 32 y lower right = -8, Perimeter = 28.0
Triangle: a = (11;7)  b = (6;18)  c = (6;20), Perimeter = 28.01143425077869
Triangle: a = (13;6)  b = (1;11)  c = (11;4), Perimeter = 28.034982740479894
Triangle: a = (2;15)  b = (14;17)  c = (9;11), Perimeter = 28.03803248480164
Triangle: a = (19;15)  b = (20;13)  c = (7;11), Perimeter = 28.038125056139215
Triangle: a = (4;4)  b = (5;17)  c = (5;18), Perimeter = 28.074073658023497
Triangle: a = (11;2)  b = (12;13)  c = (18;8), Perimeter = 28.075155150386802
Triangle: a = (14;5)  b = (6;10)  c = (13;15), Perimeter = 28.08618202022012
Triangle: a = (5;14)  b = (7;4)  c = (11;2), Perimeter = 28.086582847183887
Triangle: a = (18;2)  b = (19;11)  c = (11;2), Perimeter = 28.096979716929713
Triangle: a = (2;10)  b = (7;14)  c = (13;6), Perimeter = 28.107824148152474
Triangle: a = (20;5)  b = (20;2)  c = (10;11), Perimeter = 28.11552783676431
Triangle: a = (10;10)  b = (2;10)  c = (16;11), Perimeter = 28.118431377916416
Triangle: a = (3;6)  b = (2;20)  c = (2;12), Perimeter = 28.118431377916416
Triangle: a = (20;18)  b = (9;11)  c = (14;10), Perimeter = 28.137424323998083
Triangle: a = (2;14)  b = (14;20)  c = (6;13), Perimeter = 28.16965930335105
Triangle: a = (6;13)  b = (7;20)  c = (2;7), Perimeter = 28.210558639977574
Triangle: a = (1;12)  b = (7;9)  c = (11;18), Perimeter = 28.218965523986075
Triangle: a = (6;13)  b = (2;4)  c = (12;10), Perimeter = 28.218965523986075
Triangle: a = (9;19)  b = (9;14)  c = (19;11), Perimeter = 28.24655498377625
Triangle: a = (14;20)  b = (10;20)  c = (4;11), Perimeter = 28.27027787346568
Triangle: a = (11;6)  b = (20;12)  c = (20;16), Perimeter = 28.27027787346568
Triangle: a = (11;5)  b = (1;15)  c = (7;9), Perimeter = 28.2842712474619
Triangle: a = (4;19)  b = (1;16)  c = (13;12), Perimeter = 28.293505578784185
Triangle: a = (9;16)  b = (13;10)  c = (1;12), Perimeter = 28.320899521523575
Triangle: a = (5;12)  b = (11;10)  c = (14;2), Perimeter = 28.322183112728
Triangle: a = (8;8)  b = (20;9)  c = (13;3), Perimeter = 28.33220684795066
Triangle: a = (20;6)  b = (14;12)  c = (19;18), Perimeter = 28.337125628937518
Triangle: a = (16;11)  b = (8;6)  c = (17;2), Perimeter = 28.338224071990126
Triangle: a = (6;5)  b = (8;19)  c = (8;15), Perimeter = 28.34017465091652
Triangle: a = (14;17)  b = (5;7)  c = (7;14), Perimeter = 28.349507042218136
Triangle: a = (8;9)  b = (11;16)  c = (1;7), Perimeter = 28.349507042218136
Triangle: a = (17;4)  b = (8;14)  c = (15;11), Perimeter = 28.349507042218136
Triangle: a = (9;7)  b = (4;8)  c = (18;9), Perimeter = 28.35423281850387
Triangle: a = (2;6)  b = (4;15)  c = (3;1), Perimeter = 28.354232818503874
Triangle: a = (18;2)  b = (10;4)  c = (4;3), Perimeter = 28.36464262915174
Triangle: a = (6;2)  b = (8;12)  c = (11;15), Perimeter = 28.369067991488972
Triangle: a = (10;18)  b = (9;10)  c = (1;18), Perimeter = 28.37596624728331
Triangle: a = (15;10)  b = (19;13)  c = (12;1), Perimeter = 28.37927696995494
Triangle: a = (9;14)  b = (10;3)  c = (16;6), Perimeter = 28.38371076242128
Triangle: a = (16;7)  b = (10;2)  c = (6;11), Perimeter = 28.429437091971764
Triangle: a = (18;9)  b = (9;13)  c = (13;3), Perimeter = 28.429437091971764
Triangle: a = (12;2)  b = (16;11)  c = (6;7), Perimeter = 28.429437091971764
Triangle: a = (17;11)  b = (9;4)  c = (12;15), Perimeter = 28.435024301158876
Triangle: a = (14;11)  b = (16;13)  c = (5;4), Perimeter = 28.442851779289462
Triangle: a = (14;11)  b = (20;5)  c = (8;12), Perimeter = 28.460487893986592
Triangle: a = (20;5)  b = (13;15)  c = (17;3), Perimeter = 28.461217531871206
Triangle: a = (7;12)  b = (10;3)  c = (14;14), Perimeter = 28.47164278050528
Triangle: a = (10;8)  b = (11;14)  c = (2;4), Perimeter = 28.480658487371088
Triangle: a = (9;13)  b = (16;14)  c = (3;18), Perimeter = 28.482787996507575
Triangle: a = (16;14)  b = (3;10)  c = (9;15), Perimeter = 28.482787996507575
Triangle: a = (8;3)  b = (18;2)  c = (15;10), Perimeter = 28.49337430305009
Triangle: a = (17;3)  b = (20;16)  c = (17;15), Perimeter = 28.503941724294712
Triangle: a = (2;11)  b = (1;8)  c = (14;11), Perimeter = 28.503941724294712
Triangle: a = (3;5)  b = (10;15)  c = (2;13), Perimeter = 28.51502461526757
Triangle: a = (11;4)  b = (2;15)  c = (5;10), Perimeter = 28.528903672635764
Triangle: a = (12;8)  b = (9;17)  c = (3;9), Perimeter = 28.542218118642555
Triangle: a = (12;4)  b = (2;14)  c = (6;8), Perimeter = 28.56434072558691
Triangle: a = (12;20)  b = (15;11)  c = (9;8), Perimeter = 28.56435378985749
Triangle: a = (3;19)  b = (6;16)  c = (1;6), Perimeter = 28.57592701258414
Triangle: a = (13;12)  b = (1;8)  c = (7;5), Perimeter = 28.576859030465773
Triangle: a = (17;20)  b = (20;7)  c = (15;19), Perimeter = 28.577732041626124
Triangle: a = (13;13)  b = (9;15)  c = (20;6), Perimeter = 28.584301295163144
Triangle: a = (1;15)  b = (11;5)  c = (10;5), Perimeter = 28.59575967080466
Triangle: a = (16;5)  b = (9;15)  c = (6;13), Perimeter = 28.61835536606339
Triangle: a = (8;17)  b = (5;3)  c = (6;9), Perimeter = 28.646794844809897
Triangle: a = (1;7)  b = (10;18)  c = (3;8), Perimeter = 28.655293996785385
Triangle: a = (6;13)  b = (9;2)  c = (4;1), Perimeter = 28.666298825180604
Triangle: a = (5;6)  b = (5;8)  c = (2;20), Perimeter = 28.687137940129332
Triangle: a = (12;12)  b = (16;1)  c = (8;5), Perimeter = 28.711229569017334
Triangle: a = (14;4)  b = (16;16)  c = (13;2), Perimeter = 28.719414101372582
Triangle: a = (12;6)  b = (19;10)  c = (9;15), Perimeter = 28.729430616302636
Triangle: a = (16;11)  b = (3;5)  c = (4;6), Perimeter = 28.732034625649447
Triangle: a = (9;4)  b = (17;14)  c = (8;10), Perimeter = 28.73786880696002
Triangle: a = (6;2)  b = (15;6)  c = (14;12), Perimeter = 28.73786880696002
Triangle: a = (20;9)  b = (6;7)  c = (8;6), Perimeter = 28.74752047808372
Triangle: a = (20;7)  b = (6;5)  c = (9;7), Perimeter = 28.74768689919494
Triangle: a = (14;11)  b = (14;6)  c = (5;1), Perimeter = 28.74925418806071
Triangle: a = (18;7)  b = (11;5)  c = (13;16), Perimeter = 28.756079917766467
Triangle: a = (13;1)  b = (11;6)  c = (10;15), Perimeter = 28.758371008548274
Triangle: a = (2;4)  b = (7;16)  c = (8;7), Perimeter = 28.763589070636787
Triangle: a = (11;8)  b = (16;8)  c = (4;1), Perimeter = 28.79193892606147
Triangle: a = (7;9)  b = (20;15)  c = (16;12), Perimeter = 28.804654043781493
Triangle: a = (11;19)  b = (12;16)  c = (2;9), Perimeter = 28.822457322975794
Triangle: a = (3;4)  b = (17;6)  c = (10;3), Perimeter = 28.828976541460335
Triangle: a = (13;5)  b = (15;1)  c = (12;15), Perimeter = 28.839832639396825
Triangle: a = (20;9)  b = (17;7)  c = (15;20), Perimeter = 28.841543687024465
Triangle: a = (4;9)  b = (6;4)  c = (16;3), Perimeter = 28.851448293254133
Triangle: a = (7;14)  b = (18;20)  c = (9;11), Perimeter = 28.86343742296351
Triangle: a = (19;12)  b = (9;12)  c = (14;4), Perimeter = 28.867962264113203
Triangle: a = (13;4)  b = (8;12)  c = (12;17), Perimeter = 28.87551017989475
Triangle: a = (5;17)  b = (3;4)  c = (2;3), Perimeter = 28.884981063615356
Triangle: a = (6;7)  b = (14;19)  c = (10;14), Perimeter = 28.887587087587356
Triangle: a = (8;18)  b = (6;12)  c = (9;4), Perimeter = 28.904227913272486
Triangle: a = (12;2)  b = (3;3)  c = (10;11), Perimeter = 28.905075408164954
Triangle: a = (3;7)  b = (16;8)  c = (9;12), Perimeter = 28.9109122346105
Triangle: a = (16;2)  b = (17;15)  c = (12;9), Perimeter = 28.9109122346105
Triangle: a = (17;16)  b = (9;17)  c = (3;14), Perimeter = 28.91259730452887
Triangle: a = (15;19)  b = (7;17)  c = (14;9), Perimeter = 28.92623268509086
Triangle: a = (7;13)  b = (9;4)  c = (14;1), Perimeter = 28.942940341587992
Triangle: a = (7;13)  b = (9;4)  c = (14;1), Perimeter = 28.942940341587992
Triangle: a = (11;6)  b = (19;2)  c = (16;13), Perimeter = 28.948351428033167
Triangle: a = (18;8)  b = (16;8)  c = (8;18), Perimeter = 28.948384098596648
Triangle: a = (16;14)  b = (14;9)  c = (6;4), Perimeter = 28.961281562922057
Triangle: a = (11;9)  b = (7;4)  c = (13;17), Perimeter = 28.967156551944527
Triangle: a = (8;1)  b = (17;4)  c = (15;11), Perimeter = 28.973498485519357
Triangle: a = (5;1)  b = (16;10)  c = (7;5), Perimeter = 28.980436499538477
Triangle: a = (7;7)  b = (15;13)  c = (2;9), Perimeter = 28.98663531586995
Triangle: a = (9;12)  b = (18;1)  c = (13;4), Perimeter = 28.987894208396355
Triangle: a = (5;8)  b = (19;7)  c = (13;10), Perimeter = 28.990084031352893
Triangle: a = (2;14)  b = (12;12)  c = (2;20), Perimeter = 29.004287502051266
Triangle: a = (3;3)  b = (9;7)  c = (1;14), Perimeter = 29.021588251161578
Triangle: a = (12;4)  b = (4;16)  c = (8;12), Perimeter = 29.023331261347497
Triangle: a = (1;18)  b = (4;6)  c = (8;13), Perimeter = 29.033899892194157
Triangle: a = (6;15)  b = (8;2)  c = (11;11), Perimeter = 29.042903655903892
Triangle: a = (4;16)  b = (9;11)  c = (5;3), Perimeter = 29.05374453226993
Triangle: a = (5;19)  b = (14;9)  c = (13;16), Perimeter = 29.068695604256718
Triangle: a = (7;17)  b = (12;15)  c = (6;5), Perimeter = 29.088663175617402
Triangle: a = (19;13)  b = (16;14)  c = (7;6), Perimeter = 29.09631622841048
Triangle: a = (10;18)  b = (10;7)  c = (5;19), Perimeter = 29.099019513592786
Triangle: a = (5;5)  b = (19;1)  c = (11;3), Perimeter = 29.130986350133117
Triangle: a = (20;8)  b = (9;13)  c = (13;17), Perimeter = 29.14165447407833
Triangle: a = (18;16)  b = (4;12)  c = (13;15), Perimeter = 29.146072272658962
Triangle: a = (19;6)  b = (10;3)  c = (13;13), Perimeter = 29.146683946708574
Triangle: a = (11;8)  b = (8;18)  c = (2;11), Perimeter = 29.146683946708574
Triangle: a = (16;15)  b = (10;8)  c = (19;5), Perimeter = 29.146683946708578
Triangle: a = (9;6)  b = (5;9)  c = (18;12), Perimeter = 29.158317890518305
Triangle: a = (6;4)  b = (16;5)  c = (15;12), Perimeter = 29.16253801177866
Triangle: a = (16;1)  b = (6;2)  c = (7;9), Perimeter = 29.16253801177866
Triangle: a = (16;6)  b = (2;10)  c = (4;9), Perimeter = 29.16560463291381
Triangle: a = (16;3)  b = (10;7)  c = (9;15), Perimeter = 29.165804288676334
Triangle: a = (5;7)  b = (10;18)  c = (13;10), Perimeter = 29.171053464229637
Triangle: a = (9;18)  b = (10;18)  c = (8;4), Perimeter = 29.17780447134915
Triangle: a = (11;2)  b = (6;1)  c = (6;13), Perimeter = 29.18206548718736
Triangle: a = (4;5)  b = (2;19)  c = (1;9), Perimeter = 29.19201124485184
Triangle: a = (15;7)  b = (4;11)  c = (7;3), Perimeter = 29.192975566036317
Triangle: a = (17;18)  b = (7;14)  c = (3;15), Perimeter = 29.21125630316302
Triangle: a = (12;18)  b = (13;5)  c = (8;15), Perimeter = 29.21874469790425
Triangle: a = (13;12)  b = (7;5)  c = (12;18), Perimeter = 29.230695264775225
Triangle: a = (16;2)  b = (10;8)  c = (4;10), Perimeter = 29.232041796431282
Triangle: a = (17;6)  b = (3;2)  c = (10;3), Perimeter = 29.24706069629042
Triangle: a = (6;18)  b = (9;5)  c = (3;12), Perimeter = 29.26941245391859
Triangle: a = (18;9)  b = (6;17)  c = (15;13), Perimeter = 29.27106290365206
Triangle: a = (4;13)  b = (15;5)  c = (15;9), Perimeter = 29.30617041945507
Triangle: a = (15;19)  b = (7;7)  c = (8;7), Perimeter = 29.31464909130576
Triangle: a = (6;4)  b = (8;12)  c = (14;1), Perimeter = 29.320179082694523
Triangle: a = (6;6)  b = (10;20)  c = (10;16), Perimeter = 29.330549392830044
Triangle: a = (1;20)  b = (10;20)  c = (14;15), Perimeter = 29.331512514616968
Triangle: a = (6;14)  b = (17;12)  c = (13;20), Perimeter = 29.344156254790995
Triangle: a = (4;9)  b = (14;19)  c = (4;12), Perimeter = 29.348691239464653
Triangle: a = (17;10)  b = (7;20)  c = (7;17), Perimeter = 29.348691239464653
Triangle: a = (6;16)  b = (8;6)  c = (11;19), Perimeter = 29.370654986157206
